475620799089352704	https://twitter.com/Emanuel_0512/status/475620799089352704	2014-06-08 12:50:09+00:00	Working!âœˆï¸è #Boeing #B737 #B757 #UnitedAirlines #ExContinental #CopaAirlines #BioMuseo_Ÿ˜ç_Ÿ’™_Ÿ’__Ÿ’›âù_ï¸è#PTYAirportâ€_ http://t.co/UERUsX0rbG	de	0	0	Emanuel_0512
474743408914096128	https://twitter.com/songflutes/status/474743408914096128	2014-06-06 02:43:43+00:00	"Worst flight ever. Three hours at the gate, parched and hungry. Thanks a ton #unitedairlines"	en	0	0	songflutes
474739664096485376	https://twitter.com/noel_jacobs/status/474739664096485376	2014-06-06 02:28:50+00:00	Out of #KSFO on to #CYVR. #avgeek #aviation #boeing #fsx #738 #737ng #737 #ua #united #unitedairlinesâ€_ http://t.co/zBPJFjvKNL	en	0	0	noel_jacobs
474738176930500610	https://twitter.com/Jason_E_King/status/474738176930500610	2014-06-06 02:22:56+00:00	Stuck in the SF airport with delay after delay...argh. #unitedairlines	en	0	0	Jason_E_King
474736882581258240	https://twitter.com/MuhammadAyers13/status/474736882581258240	2014-06-06 02:17:47+00:00	#Repost from @kittiechamille. #RespectArtist #UnitedAirlines #ExpressJet http://t.co/4FKqcz5Caj	en	1	1	MuhammadAyers13
474730893827784704	https://twitter.com/C_WALKER22/status/474730893827784704	2014-06-06 01:53:59+00:00	Once again #unitedairlines provides the worst customer service @flySFO not only have outsourced bag check. They are just rude. #govirgin	en	0	0	C_WALKER22
474722118643376128	https://twitter.com/DimeOn29/status/474722118643376128	2014-06-06 01:19:07+00:00	My 8:30pm flight is leaving at 9:50; 10:29; 10:50; 9:55; 10:55; 10:15...make up your mind #unitedairlines	en	0	0	DimeOn29
474714534171926529	https://twitter.com/Cyclingpeople/status/474714534171926529	2014-06-06 00:48:59+00:00	RT @StevenDickens3: $200 to check in an empty bike case as my only checked bag - #unitedairlines #fail #notbikefriendly #badservice #poorseâ€_	en	4	0	Cyclingpeople
474709650063892480	https://twitter.com/jonbergmann/status/474709650063892480	2014-06-06 00:29:34+00:00	@united bags taking 40 min + counting to arrive at Ohare #unitedairlines #unitedfail	en	0	0	jonbergmann
474709258970624001	https://twitter.com/zapoko/status/474709258970624001	2014-06-06 00:28:01+00:00	#unitedairlines is looking out for me on this 5 hour delay while their low cost regional service looks for a crew. #Expressjet sucks.	en	0	0	zapoko
474704384916733952	https://twitter.com/RDIZZAL/status/474704384916733952	2014-06-06 00:08:39+00:00	@AmericanAir no you don't. let's be honest. hello #unitedairlines #deltaairlines #southwest	en	0	0	RDIZZAL
474699015464824833	https://twitter.com/NormPoynter/status/474699015464824833	2014-06-05 23:47:19+00:00	"Just witnessed maintenance ""re-work"" #unitedairlines #LAX"	en	0	0	NormPoynter
474690912606752769	https://twitter.com/steve13_1/status/474690912606752769	2014-06-05 23:15:07+00:00	How can #unitedairlines cancel my flight not notify me and then charge me $200 to rebook. They s0ck in service	en	0	0	steve13_1
474689862092611584	https://twitter.com/JoeB_PDX/status/474689862092611584	2014-06-05 23:10:57+00:00	Great job by crew on #unitedairlines 1680 today on quick turn. #IMadeMyConnection @united	en	0	0	JoeB_PDX
474684420663021568	https://twitter.com/StevenDickens3/status/474684420663021568	2014-06-05 22:49:19+00:00	Let's hope the flight is better than the check in experience #unitedairlines @united	en	0	1	StevenDickens3
474683692011757568	https://twitter.com/l0renaalcantara/status/474683692011757568	2014-06-05 22:46:26+00:00	United's new pilot from Guadalajara to LAX. _Ÿ˜_âœŒï¸èâœˆï¸è #thesepilotsweretoocool #UnitedAirlines http://t.co/pDhdBgjd69	en	0	1	l0renaalcantara
474683413065375744	https://twitter.com/nirajsshah/status/474683413065375744	2014-06-05 22:45:19+00:00	No wifi on a flight to ATL???!!! C'mon #unitedairlines	en	0	0	nirajsshah
474682393928794112	https://twitter.com/TommiMH/status/474682393928794112	2014-06-05 22:41:16+00:00	With #unitedairlines from LAS to SFO... http://t.co/6lcKLl01V6	en	0	1	TommiMH
474674147839442946	https://twitter.com/keialomar/status/474674147839442946	2014-06-05 22:08:30+00:00	NEVER TRUST #unitedairlines my flight has been delayed again!!! 8 hours stuck in an airport with the worst employees ever	en	1	0	keialomar
474671501304954883	https://twitter.com/dallamjm/status/474671501304954883	2014-06-05 21:57:59+00:00	United. If we don't get the RNC bid in ClE it is your fault. #unitedairlines standing outside closed Concourse D feeling annoyed	en	0	0	dallamjm
474670064218947585	https://twitter.com/dallamjm/status/474670064218947585	2014-06-05 21:52:16+00:00	United airlines. You suck. #unitedairlines  standing outside the now closed Concourse D	en	0	0	dallamjm
474666092666032128	https://twitter.com/mojogrind/status/474666092666032128	2014-06-05 21:36:30+00:00	#unitedairlines is by far the worst.....1 hour delay for customer service and no ac on plane	en	0	0	mojogrind
474665866312024064	https://twitter.com/Ohio_Wolf/status/474665866312024064	2014-06-05 21:35:36+00:00	"Not a good day for #unitedAirlines. First flight canceled new flight delayed. I should start walking now, I bet I'd get home faster"	en	0	0	Ohio_Wolf
474665647319035904	https://twitter.com/umvox/status/474665647319035904	2014-06-05 21:34:43+00:00	RT @StevenDickens3: $200 to check in an empty bike case as my only checked bag - #unitedairlines #fail #notbikefriendly #badservice #poorseâ€_	en	4	0	umvox
474664552291110913	https://twitter.com/CXAlert/status/474664552291110913	2014-06-05 21:30:22+00:00	RT @StevenDickens3: $200 to check in an empty bike case as my only checked bag - #unitedairlines #fail #notbikefriendly #badservice #poorseâ€_	en	4	0	CXAlert
474663220079513600	https://twitter.com/GripeO_Feed/status/474663220079513600	2014-06-05 21:25:05+00:00	RT @StevenDickens3: $200 to check in an empty bike case as my only checked bag - #unitedairlines #fail #notbikefriendly #badservice #poorseâ€_	en	4	0	GripeO_Feed
474662626845548544	https://twitter.com/StevenDickens3/status/474662626845548544	2014-06-05 21:22:43+00:00	$200 to check in an empty bike case as my only checked bag - #unitedairlines #fail #notbikefriendly #badservice #poorservice #cycling	en	4	1	StevenDickens3
474657124937900032	https://twitter.com/repinJC/status/474657124937900032	2014-06-05 21:00:51+00:00	sorry @fec3po you got screwed over in fees by @united and #unitedairlines because of your crazy knee injury. #bs #custumerservicefail	en	0	1	repinJC
474655526161489921	https://twitter.com/kbull53/status/474655526161489921	2014-06-05 20:54:30+00:00	@Unitedairlines #UnitedAirlines is the worst _Ÿ‘__Ÿ‘__Ÿ‘__Ÿ‘__Ÿ‘_	en	0	0	kbull53
474648543576092672	https://twitter.com/BillSchember/status/474648543576092672	2014-06-05 20:26:45+00:00	United starts Washington to Madrid summer service #UnitedAirlines #DullesAirport #MadridAirport http://t.co/AqfzXUOJvf	en	0	0	BillSchember
474644380708790272	https://twitter.com/WMGdmcs/status/474644380708790272	2014-06-05 20:10:13+00:00	#UnitedAirlines Operates First Flight at London #Heathrow New Terminal 2 http://t.co/A3gKZSSgqR	en	0	0	WMGdmcs
474629387208654848	https://twitter.com/CarolFracassa/status/474629387208654848	2014-06-05 19:10:38+00:00	Awesome customer service from nm w/ @AirCanada &amp; mr w/@united ! Fixed my pblm in minutes. #happytraveler #aircanada #unitedairlines	en	0	0	CarolFracassa
474629221453553666	https://twitter.com/coviceaperry/status/474629221453553666	2014-06-05 19:09:59+00:00	Never again will I fly United Airlines 1 hour and 10minutes on the phone and still have gotten no where! #unitedairlines	en	0	0	coviceaperry
474628828652765184	https://twitter.com/BigRedShops/status/474628828652765184	2014-06-05 19:08:25+00:00	Gateway to the world- Funny TV spot from #UnitedAirlines http://t.co/cOT6cTUsru I can completely relate.	en	0	0	BigRedShops
474622448676401152	https://twitter.com/julesdw/status/474622448676401152	2014-06-05 18:43:04+00:00	"Problem with allowing me to use my phone when we are delayed on the tarmac, I can complain about it on twitter #unitedairlines #LAS -&gt; #SFO"	en	0	0	julesdw
474620982339334144	https://twitter.com/zabdiie/status/474620982339334144	2014-06-05 18:37:14+00:00	#unitedairlines sucks their service was terrible	en	0	0	zabdiie
474615594827124736	https://twitter.com/LaraineCasado/status/474615594827124736	2014-06-05 18:15:50+00:00	RT @TWtravelnews: United inaugurates Heathrow's new Terminal 2 http://t.co/zHq20dOmQc #Heathrow #UnitedAirlines	en	2	0	LaraineCasado
474612305318383616	https://twitter.com/BizTravelUK/status/474612305318383616	2014-06-05 18:02:46+00:00	RT @TWtravelnews: United inaugurates Heathrow's new Terminal 2 http://t.co/zHq20dOmQc #Heathrow #UnitedAirlines	en	2	0	BizTravelUK
474610877162074113	https://twitter.com/laurtravels/status/474610877162074113	2014-06-05 17:57:05+00:00	RT @TWtravelnews: United inaugurates Heathrow's new Terminal 2 http://t.co/LorBLgmKP4 #Heathrow #UnitedAirlines	en	0	0	laurtravels
474610742852071425	https://twitter.com/TWtravelnews/status/474610742852071425	2014-06-05 17:56:33+00:00	United inaugurates Heathrow's new Terminal 2 http://t.co/zHq20dOmQc #Heathrow #UnitedAirlines	en	2	2	TWtravelnews
474610095985131520	https://twitter.com/ingridserban/status/474610095985131520	2014-06-05 17:53:59+00:00	Guitar is getting man-handled. #sigh #unitedairlines #hopingforthebest	en	0	0	ingridserban
474606321438711808	https://twitter.com/Karenlsullivan9/status/474606321438711808	2014-06-05 17:38:59+00:00	#UnitedAirlines breaks guitars and stiffs insurance claims. Ask @EllisPaulSongs. Or any number of full-time musicians. Horror stories.	en	0	0	Karenlsullivan9
474605510134882304	https://twitter.com/JefTsang/status/474605510134882304	2014-06-05 17:35:46+00:00	Retro @united airplane. A320 Friend Ship. #unitedairlines #sunrise #vscocam @ Portland Internationalâ€_ http://t.co/znsnlSZbQM	en	0	0	JefTsang
474605497182851072	https://twitter.com/keialomar/status/474605497182851072	2014-06-05 17:35:42+00:00	And all the people that are suppose to be helping me are so rude... Worst airline ever #unitedairlines	en	0	0	keialomar
474602556816388096	https://twitter.com/keialomar/status/474602556816388096	2014-06-05 17:24:01+00:00	Now I'm stuck at Newark for seven hours because my other flight got delayed #unitedairlines sucks	en	0	0	keialomar
474602538038460416	https://twitter.com/keialomar/status/474602538038460416	2014-06-05 17:23:57+00:00	"Never flying with #unitedairlines again. My connection flight to Montreal, had a Nasty smell that got my stomach sick..."	en	0	0	keialomar
474601863996657664	https://twitter.com/echosvoice/status/474601863996657664	2014-06-05 17:21:16+00:00	props to #unitedairlines 1597 crew for enforcing carryon size restrictions. boarded grp5 and actually had room above for my computer bag.	en	0	0	echosvoice
474601398626045953	https://twitter.com/Planelover777/status/474601398626045953	2014-06-05 17:19:25+00:00	LGA-ORD #unitedairlines I've arrived in Chicago for my 5th year Reunion at #UChicago. Getting pumped! #UChiAW14	en	0	1	Planelover777
474600908437741568	https://twitter.com/Jessikha_rabbit/status/474600908437741568	2014-06-05 17:17:28+00:00	I am becoming obsessed with baby carrots. #UnitedClub #unitedairlines	en	0	0	Jessikha_rabbit
474598517215096832	https://twitter.com/clay_wimm_boii/status/474598517215096832	2014-06-05 17:07:58+00:00	RT @coachkentmurphy: Bunts go farther than #UnitedAirlines planes. Thanks for the canceled flight and 3 hour delay dummies. I got dingers tâ€_	en	595	0	clay_wimm_boii
474596763475931136	https://twitter.com/maggielmiller/status/474596763475931136	2014-06-05 17:01:00+00:00	Just witnessed a #unitedairlines worker threaten to cancel a reservation because she wanted to know gate change info. Never booking #united	en	0	0	maggielmiller
474591868685402112	https://twitter.com/Capizzi24/status/474591868685402112	2014-06-05 16:41:33+00:00	RT @coachkentmurphy: Bunts go farther than #UnitedAirlines planes. Thanks for the canceled flight and 3 hour delay dummies. I got dingers tâ€_	en	595	0	Capizzi24
474589423816818688	https://twitter.com/YaDaChef/status/474589423816818688	2014-06-05 16:31:50+00:00	#unitedairlines  disappointed that our flight was more than 5hrs late to London and no help getting to paris to catch our train	en	0	0	YaDaChef
474584410344665088	https://twitter.com/gpae011/status/474584410344665088	2014-06-05 16:11:55+00:00	Just got my seat upgraded _Ÿ‘Œ Thank you #unitedairlines _Ÿ˜Å	en	0	0	gpae011
474583509760503808	https://twitter.com/JLP005/status/474583509760503808	2014-06-05 16:08:20+00:00	@nycjorge ummm yea. Frequent flyer miles. #boom #unitedairlines #Amazon	en	0	0	JLP005
474583390591913985	https://twitter.com/fishrobinson/status/474583390591913985	2014-06-05 16:07:52+00:00	RT @Jeff_Holeman: Pray for Drew today as he travels to join the #OaxacaSummer2014 team. #UnitedAirlines #2TimTwo2	en	1	0	fishrobinson
474582976643493888	https://twitter.com/bertcomedy/status/474582976643493888	2014-06-05 16:06:13+00:00	Airplanes should have cup holders. #united #unitedairlines #spillsareyourfault #notmine	en	0	2	bertcomedy
474578374632144896	https://twitter.com/CXAlert/status/474578374632144896	2014-06-05 15:47:56+00:00	RT @ealmartel: #unitedairlines has THE #worstcustomerservice and refund department for groups. Never booking my groups with them again! #baâ€_	en	2	0	CXAlert
474577735512514560	https://twitter.com/GripeO_Feed/status/474577735512514560	2014-06-05 15:45:24+00:00	RT @ealmartel: #unitedairlines has THE #worstcustomerservice and refund department for groups. Never booking my groups with them again! #baâ€_	en	2	0	GripeO_Feed
474576815277617152	https://twitter.com/ealmartel/status/474576815277617152	2014-06-05 15:41:44+00:00	#unitedairlines has THE #worstcustomerservice and refund department for groups. Never booking my groups with them again! #badservice	en	2	0	ealmartel
474575839070142464	https://twitter.com/rolfester/status/474575839070142464	2014-06-05 15:37:51+00:00	"#unitedairlines friends, surprisingly checkin showed up but now our #DFW gate is busy - what can you get right? #tarmacwaiter #"	en	0	0	rolfester
474571168595181568	https://twitter.com/Embrace_Mexico/status/474571168595181568	2014-06-05 15:19:18+00:00	Pray for Drew today as he travels to join the #OaxacaSummer2014 team. #UnitedAirlines #2TimTwo2	en	0	0	Embrace_Mexico
474571166745509888	https://twitter.com/Jeff_Holeman/status/474571166745509888	2014-06-05 15:19:17+00:00	Pray for Drew today as he travels to join the #OaxacaSummer2014 team. #UnitedAirlines #2TimTwo2	en	1	2	Jeff_Holeman
474566952971960320	https://twitter.com/rmhnyc/status/474566952971960320	2014-06-05 15:02:33+00:00	#unitedairlines waiting for them to figure out new computer system! &gt;2 hours think they'd test b4 trying out on us thnx 4 gr8 vacation start	en	0	0	rmhnyc
474559730996633601	https://twitter.com/ConfsnOfAmerWmn/status/474559730996633601	2014-06-05 14:33:51+00:00	"Thanks @united! Missed my flight this morn,within 2min of calling, Uhad me booked on next flight. #nohastle #effecient #unitedairlines #best"	en	0	0	ConfsnOfAmerWmn
474552107925000192	https://twitter.com/mummyrose/status/474552107925000192	2014-06-05 14:03:33+00:00	Awwwwww schnapppp CABO BOUND in T-minus 4 n a half hrs _Ÿ˜„_Ÿ˜†_Ÿ™†_Ÿ‘ç_Ÿ‘™_Ÿè__ŸŒ´_ŸŒ__ŸŒ_ #windowseat #UnitedAirlinesâ€_ http://t.co/jDWbAUsSEn	en	0	0	mummyrose
474550538127044608	https://twitter.com/rmhnyc/status/474550538127044608	2014-06-05 13:57:19+00:00	Now waiting because flight attendant seat cushions got soaked they forgot to close door in rain have to replace #unitedairlines	en	0	0	rmhnyc
474550098320711681	https://twitter.com/rmhnyc/status/474550098320711681	2014-06-05 13:55:34+00:00	#unitedairlines flight delayed they had to tow plane to gate.guess they were surprised they had a flight!	en	0	0	rmhnyc
474549481716056064	https://twitter.com/IBeBuntin/status/474549481716056064	2014-06-05 13:53:07+00:00	Well I avoided a disaster made by #unitedairlines thanks to @Delta I know who I'll fly now. #deltaisbetter	en	0	0	IBeBuntin
474545218251804673	https://twitter.com/Ransonnote/status/474545218251804673	2014-06-05 13:36:11+00:00	"RT @tedreednc: #unitedairlines $UAL Defiant CEO Jeff Smisek assures earnings gains, chides #Delta and u.s. government http://t.co/HctrJhFRxC"	en	1	0	Ransonnote
474542110276714496	https://twitter.com/tedreednc/status/474542110276714496	2014-06-05 13:23:50+00:00	"#unitedairlines $UAL Defiant CEO Jeff Smisek assures earnings gains, chides #Delta and u.s. government http://t.co/HctrJhFRxC"	en	1	0	tedreednc
474535316733575169	https://twitter.com/anala_y/status/474535316733575169	2014-06-05 12:56:50+00:00	"...""the next flight."" Instead, they exhibited poor communication skills and customer service. #disgusting #UnitedAirlines"	en	0	0	anala_y
474534476018888705	https://twitter.com/anala_y/status/474534476018888705	2014-06-05 12:53:30+00:00	Airline employees tell her the flight is already late and she'll just delay it further #UnitedAirlines #Rude	en	0	0	anala_y
474533339282436096	https://twitter.com/AChenLeveraged/status/474533339282436096	2014-06-05 12:48:59+00:00	#UnitedAirlines flight delayed because they can't reach the co-pilot.  Frustrated.	en	0	0	AChenLeveraged
474528625342291968	https://twitter.com/damisaacson/status/474528625342291968	2014-06-05 12:30:15+00:00	Another fine example of shitty #unitedairlines customer service	en	0	0	damisaacson
474523684577628160	https://twitter.com/ajbfong/status/474523684577628160	2014-06-05 12:10:37+00:00	"@united #unitedairlines I've already booked tickets but website error cost me 30,000 miles extra, plus bagfees expensive trip for your error"	en	0	0	ajbfong
474521584040812544	https://twitter.com/JackieGolas/status/474521584040812544	2014-06-05 12:02:16+00:00	"Instead of an aisle seat would you like an entire row to yourself for a 10 hour flight? Why yes, yes I would #unitedairlines #BestFlight"	en	0	0	JackieGolas
474520231923052544	https://twitter.com/TheAimage/status/474520231923052544	2014-06-05 11:56:54+00:00	Moments before we both almost  got arrested at the airport... #DudeWheresOurBags #unitedairlinesâ€_ http://t.co/RQIFtYLd5c	en	0	0	TheAimage
474517962318413824	https://twitter.com/HectorZpata/status/474517962318413824	2014-06-05 11:47:52+00:00	Headed to Cabo San Lucas! #Cabo #UnitedAirlines #SpringBreak http://t.co/SbNEPQSKCk	en	0	0	HectorZpata
474516195203641344	https://twitter.com/JorgeSia_/status/474516195203641344	2014-06-05 11:40:51+00:00	Headed to Cabo San Lucas! #Cabo #UnitedAirlines #SpringBreak http://t.co/6f3mEy9ixl	en	0	0	JorgeSia_
474514849310212096	https://twitter.com/MINlONS/status/474514849310212096	2014-06-05 11:35:30+00:00	â“’ â˜ºï¸èâœ¨ #IAD ---&gt; #LAX united #minions #unitedairlines #intotheblue http://t.co/RBG1moI9Yq	en	0	0	MINlONS
474514838195294208	https://twitter.com/ArturoTll/status/474514838195294208	2014-06-05 11:35:28+00:00	Headed to Cabo San Lucas! #Cabo #UnitedAirlines #SpringBreak http://t.co/VzjmQPKL2g	en	0	0	ArturoTll
474514292214341632	https://twitter.com/GustavoTrj/status/474514292214341632	2014-06-05 11:33:17+00:00	Headed to Cabo San Lucas! #Cabo #UnitedAirlines #SpringBreak http://t.co/xCOskQXqjX	en	0	0	GustavoTrj
474512581722652672	https://twitter.com/OctavioEspinal/status/474512581722652672	2014-06-05 11:26:30+00:00	#IAD ---&gt; #LAX @united #minions #unitedairlines #intotheblue @ Washington Dulles International Airport http://t.co/VaRKFOHzTV	en	0	0	OctavioEspinal
474510657761841152	https://twitter.com/AshMarieMonica/status/474510657761841152	2014-06-05 11:18:51+00:00	Headed to Cabo San Lucas! #Cabo #UnitedAirlines #SpringBreak http://t.co/c7U2O7foJ6	en	0	1	AshMarieMonica
474501278316638208	https://twitter.com/ranlgre/status/474501278316638208	2014-06-05 10:41:35+00:00	Knowing you'll be stuck at your layover before the flight even takes off.... Thanks #unitedairlines	en	0	0	ranlgre
474473948064022528	https://twitter.com/gazbiztravel/status/474473948064022528	2014-06-05 08:52:59+00:00	04 June 2014 Opening of Heathrow T2 a success #staralliance #unitedairlines #HeathrowT2  http://t.co/x3ItnufsWW	en	0	0	gazbiztravel
474470643195711488	https://twitter.com/cmdevine/status/474470643195711488	2014-06-05 08:39:51+00:00	about the time #unitedairlines implemented electricity in economy class is about the time my #apple macair had 12 hour battery life	en	0	0	cmdevine
474469142339551232	https://twitter.com/JFKRetweet/status/474469142339551232	2014-06-05 08:33:53+00:00	RT @rolfester: #unitedairlines #JFK could you please man #checkin ? There's nobody there!?! #sleeping	en	1	0	JFKRetweet
474465800523624448	https://twitter.com/rolfester/status/474465800523624448	2014-06-05 08:20:36+00:00	#unitedairlines #JFK could you please man #checkin ? There's nobody there!?! #sleeping	en	1	1	rolfester
474435643792060416	https://twitter.com/ajbfong/status/474435643792060416	2014-06-05 06:20:46+00:00	"wow, horrible experience with #unitedairlines customer service and website today. Web error cost me 30,000 miles, but they don't care"	en	0	0	ajbfong
474425704570822656	https://twitter.com/patrickjacobson/status/474425704570822656	2014-06-05 05:41:17+00:00	Beautiful #sunset at #YVR tonight! #vancouver #united #unitedairlines #airline #airliner #jetairlinerâ€_ http://t.co/YslEfVoRv3	en	0	0	patrickjacobson
474420955234570240	https://twitter.com/AvGeek359/status/474420955234570240	2014-06-05 05:22:24+00:00	05.29.2014 @ #KLGA. Early morning flight to #KIAH. #UnitedAirlines #Airbus #A320 pictured resting atâ€_ http://t.co/1mWueZMhfJ	en	0	0	AvGeek359
474415416874250240	https://twitter.com/URobot/status/474415416874250240	2014-06-05 05:00:24+00:00	#unitedairlines #poorservice#terriblecustomerservice#rude	en	0	0	URobot
474403349937537024	https://twitter.com/GripeO_Feed/status/474403349937537024	2014-06-05 04:12:27+00:00	RT @soham_pablo: #unitedairlines 3450 dfw to ewr late night flight had ZERO food for sale onboard.#badservice #hungrypassengers	en	2	0	GripeO_Feed
474402798466240512	https://twitter.com/CXAlert/status/474402798466240512	2014-06-05 04:10:15+00:00	RT @soham_pablo: #unitedairlines 3450 dfw to ewr late night flight had ZERO food for sale onboard.#badservice #hungrypassengers	en	2	0	CXAlert
474401711306838017	https://twitter.com/soham_pablo/status/474401711306838017	2014-06-05 04:05:56+00:00	#unitedairlines 3450 dfw to ewr late night flight had ZERO food for sale onboard.#badservice #hungrypassengers	en	2	0	soham_pablo
474400916531994624	https://twitter.com/MasonHamilton52/status/474400916531994624	2014-06-05 04:02:47+00:00	RT @coachkentmurphy: Bunts go farther than #UnitedAirlines planes. Thanks for the canceled flight and 3 hour delay dummies. I got dingers tâ€_	en	595	0	MasonHamilton52
474391193070338048	https://twitter.com/nicolemathe/status/474391193070338048	2014-06-05 03:24:08+00:00	@united Oh were upping the ante! Now I am cancelled! Set to arrive more 10 hours later than scheduled. Boy I just love  #unitedairlines	en	0	0	nicolemathe
474366306247262209	https://twitter.com/bjensendenver/status/474366306247262209	2014-06-05 01:45:15+00:00	"Armrest upper deck. http://t.co/F3fKnkAf2D. Not sure on this one, #unitedairlines ?"	en	0	0	bjensendenver
474365806781165570	https://twitter.com/layoverlife/status/474365806781165570	2014-06-05 01:43:16+00:00	#anotheronedown. #Keepingitclassy at the #UnitedAirlines #UnitedClub in the #DenverAirpo... http://t.co/HjyJhI1KMg http://t.co/zZifkce5C8	en	0	0	layoverlife
474364649828532226	https://twitter.com/tragicbaby/status/474364649828532226	2014-06-05 01:38:40+00:00	RT @MzKatieCassidy: I got this... #Unitedairlines landed safely! http://t.co/hsin9ItF6d	en	31	0	tragicbaby
474361393165381632	https://twitter.com/madelainegerman/status/474361393165381632	2014-06-05 01:25:44+00:00	#anotheronedown. #Keepingitclassy at the #UnitedAirlines #UnitedClub in the #DenverAirport on the wayâ€_ http://t.co/JXG0kfJNoE	en	0	1	madelainegerman
474343872307658752	https://twitter.com/rblument1/status/474343872307658752	2014-06-05 00:16:06+00:00	RT @Rndubois: #unitedairlines (#UA) can't seem to get their act together on Flight 1631....multiple delays and now we have been asked to geâ€_	en	1	0	rblument1
474342593464385536	https://twitter.com/BLeePond/status/474342593464385536	2014-06-05 00:11:01+00:00	Crab dip @joesbarandgrille in Philly doesn't suck like #unitedairlines	en	0	0	BLeePond
474341068138614785	https://twitter.com/highfivenice/status/474341068138614785	2014-06-05 00:04:58+00:00	@united second flight I've been booted off today #dontanyofyourplaneswork #appalingservice #unitedairlines #justwanttogethome	en	0	0	highfivenice
474340991944896512	https://twitter.com/dabrams2021/status/474340991944896512	2014-06-05 00:04:39+00:00	Booo #UA RT @Rndubois: #unitedairlines (#UA) can't seem to get their act together on Flight (cont) http://t.co/px7wZkmJs6	en	0	0	dabrams2021
474340215754985472	https://twitter.com/UrbanTortilla/status/474340215754985472	2014-06-05 00:01:34+00:00	Flying out of #SFO? Get your antioxidants on with @drinkbai here exclusively at Terminal 3! #bai5 #unitedairlines http://t.co/ZjcseSxzAz	en	0	0	UrbanTortilla
474339302651211776	https://twitter.com/Rndubois/status/474339302651211776	2014-06-04 23:57:57+00:00	#unitedairlines (#UA) can't seem to get their act together on Flight 1631....multiple delays and now we have been asked to get off the plane	en	1	0	Rndubois
474339268819959809	https://twitter.com/JoeFauth/status/474339268819959809	2014-06-04 23:57:49+00:00	Hot airplane + multiple delayed flights + grumpy flight attendants = near passenger revolt on #unitedairlines	en	0	0	JoeFauth
474337783193305088	https://twitter.com/JoeFauth/status/474337783193305088	2014-06-04 23:51:54+00:00	Flying the â€œfriendlyâ€ù skies with #unitedairlines today is less than friendly. Thanks United	en	0	0	JoeFauth
474336618896039936	https://twitter.com/PittsbgPirate/status/474336618896039936	2014-06-04 23:47:17+00:00	#JohnWalton #UnitedAirlines Airlines squeezin space in bak http://t.co/DITQG8Ts2r	en	0	0	PittsbgPirate
474332619522715648	https://twitter.com/amyrwood/status/474332619522715648	2014-06-04 23:31:23+00:00	"Wish I could listen to Gershwin's ""Rhapsody in Blue"" without thinking about #UnitedAirlines."	en	0	1	amyrwood
474331334673190912	https://twitter.com/AllIeCSparkles/status/474331334673190912	2014-06-04 23:26:17+00:00	Hey @UnitedAirways  Thanks for the dirtiest plane ever. Loved pushing garbage off my seat #unitedairlines	en	0	0	AllIeCSparkles
474323704852131840	https://twitter.com/EricaAdkins13/status/474323704852131840	2014-06-04 22:55:58+00:00	"Another delayed United flight-control panel, bad tire, and lightning! 2 hours stuck on the plane at the gate! #unitedairlines"	en	0	0	EricaAdkins13
474318719049428992	https://twitter.com/Ohsnap_Megan/status/474318719049428992	2014-06-04 22:36:09+00:00	I love when my airline doesn't put my baggage on my flight. Thanks #unitedairlines	en	0	1	Ohsnap_Megan
474316034401660928	https://twitter.com/JulieGrandison7/status/474316034401660928	2014-06-04 22:25:29+00:00	Safe to say I will never fly #unitedairlines again! Worst flight ever!	en	0	0	JulieGrandison7
474313920858292224	https://twitter.com/gabrielle830614/status/474313920858292224	2014-06-04 22:17:05+00:00	Well...safe to say I'll never fly #unitedairlines again _Ÿ™… #pleasejustgetustonashville	en	0	0	gabrielle830614
474305601313726464	https://twitter.com/unitedairlane/status/474305601313726464	2014-06-04 21:44:02+00:00	RT @Mecuenta: Love it when the @unitedairlane crew member straight up says in from of the plane that ##unitedairlines sucks	en	2	0	unitedairlane
474304919076630529	https://twitter.com/Mozziey/status/474304919076630529	2014-06-04 21:41:19+00:00	RT @jemfreight: First flight lands at #LHR's new Terminal 2 #TheQueensTerminal #UnitedAirlines #airports http://t.co/zKPh3is3mD	en	1	0	Mozziey
474303965471846400	https://twitter.com/tribe4life/status/474303965471846400	2014-06-04 21:37:32+00:00	"One final flight on United, one more delay. Never again.#unitedairlines"	en	0	0	tribe4life
474302976899547136	https://twitter.com/thegrandbevy/status/474302976899547136	2014-06-04 21:33:36+00:00	I thought I'd try #unitedairlines but the wait for my bags is as long as the flight	en	0	0	thegrandbevy
474301383219232768	https://twitter.com/Ronnie_Matrix/status/474301383219232768	2014-06-04 21:27:16+00:00	@united My favorite airlines setting the pace for the rest to follow. #Unitedairlines.	en	0	0	Ronnie_Matrix
474296613125361664	https://twitter.com/ReneSRios/status/474296613125361664	2014-06-04 21:08:19+00:00	"United Airlines just cancelled my flight, what recourse do I have? #unitedairlines"	en	0	0	ReneSRios
474293135879585792	https://twitter.com/Mecuenta/status/474293135879585792	2014-06-04 20:54:30+00:00	Love it when the @unitedairlane crew member straight up says in from of the plane that ##unitedairlines sucks	en	2	1	Mecuenta
